"Div","HomeTeam","AwayTeam","FTHG","FTAG"
"EC","Halifax","Gateshead",3,3
"EC","Hyde United","Macclesfield",0,3
"EC","Luton","Barnet",2,1
"EC","Barnet","Alfreton Town",1,0
"EC","Gateshead","Hyde United",4,0
"EC","Lincoln","Luton",0,0
"EC","Southport","Nuneaton Town",1,0
"EC","Tamworth","Halifax",2,0
"EC","Wrexham","Aldershot",2,1
"EC","Lincoln","Alfreton Town",4,1
"EC","Forest Green","Hereford",1,1
"EC","Welling United","Dartford",1,1
"EC","Gateshead","Nuneaton Town",2,1
"EC","Kidderminster","Salisbury",3,0
"EC","Southport","Hyde United",1,1
"EC","Woking","Braintree Town",1,0
"EC","Wrexham","Halifax",0,0
"EC","Gateshead","Aldershot",0,0
"EC","Welling United","Hyde United",0,2
"EC","Chester","Barnet",2,1
"EC","Grimsby","Gateshead",2,2
"EC","Halifax","Cambridge",1,1
"EC","Hereford","Southport",4,1
"EC","Hyde United","Forest Green",2,6
"EC","Nuneaton Town","Macclesfield",1,0
"EC","Salisbury","Dartford",1,0
"EC","Welling United","Woking",3,0
"EC","Barnet","Aldershot",1,3
"EC","Gateshead","Welling United",1,1
"EC","Kidderminster","Dartford",1,2
"EC","Macclesfield","Lincoln",3,1
"EC","Southport","Wrexham",1,2
"EC","Tamworth","Cambridge",0,1
